Investment Banking Name,Country
Banque des Antilles Fran ßaises Soci ©t © anonyme,France
Banque d'Escompte,France
Banque Du Bosphore SA,France
Banque Europ ©enne du Cr ©dit Mutuel,France
Banque Populaire de l'ouest,France
Banque Populaire des Alpes,France
Banque Populaire Lorraine-Champagne,France
"Barber Hauler Capital Advisers, SAS",France
BDO France,France
Bernard Brunhes Consultants,France
BNP Paribas Securities Services S.C.A.,France
Broadmark,France
Cabinet Philippe Veran,France
Caisse d'Epargne des Alpes,France
Caisse d'Epargne des Pays de l'Adour,France
Caisse Regionale de Credit Agricole Mutuel de Centre France,France
Citibank International Plc,France
CM-CIC Conseil,France
Compagnie Financi ®re Jacques Coeur,France
Credit Suisse (France),France
Cyril Finance,France
D ©troyat Associ ©s,France
Dirigeants & Investisseurs,France
ECB Finance,France
Ecobank Research,France
Egon Zehnder International S.A.,France
Emergences,France
eponyme partners,France
Equideals,France
Estin & Co,France
Eurasant © SA,France
Euroclear France S.A.,France
"Euroland Corporate, Resarch Division",France
Exane SA,France
Expert & Finance S.A.,France
Fairness Finance,France
FF&T Equity,France
Finance Plus,France
Financi ®re Boscary S.A.,France
Global Equities S.A.,France
Groupe Actigest,France
Groupe Alpha,France
Groupe Strego,France
GSM Consulting SAS,France
H&A Location SAS,France
HELMA RELOCATION France,France
"HR Path, SAS",France
HSBC Epargne Entreprise (France),France
IDIA-SODICA,France
ING Ferri S.A.,France
ING Securities Bank (France) SA,France
Invicem,France
IPD France SAS,France
J.P. Morgan & Cie S.A.S.,France
Kerensen Consulting SAS,France
Lang Boyer et Associes,France
Leader Finances,France
"Les Editions du Bureau d'Etudes par Secteur, SARL (BEPS)",France
"Leyton & Associ ©s, SAS",France
LINKERS CAPITAL sarl,France
Logion Finance,France
Lyonnaise de Banque,France
Marceau Finance,France
Marianne Experts SA,France
"MASA è, SAS",France
MCG Managers SA,France
Mediafin,France
MGT,France
MPS Consultants,France
Multeam S.A.R.L,France
"Natixis S.A., Research Division",France
NG Finance,France
"Novethic, SA",France
"Octo Finances SA, Research Division",France
Opale Finance,France
"Optim Finance, SARL",France
Organisation for Economic Co-operation and Development,France
Oxand S.A.S,France
PricewaterhouseCoopers Audit France,France
Protiviti SAS,France
Proxinvest SARL,France
Riskalis Consulting,France
SAPI S.A.S.,France
SARL Financial Systems,France
SAS Stance Partners,France
Sequoia,France
Singer & Hamilton,France
SIS Creargie,France
Soci ©t © Bordelaise de CIC,France
Soci ©t © de Gestion et de D ©veloppement,France
SOFTEAM Cadextan SA,France
Solides Divis ©s Technologies SA,France
Spread Research SAS,France
Squarcle,France
STR Conseil,France
Synercom France,France
"Tradition Securities and Futures S.A., Research Division",France
Transamine SAS,France
UPC Finance,France
Valquant SAS,France
VIEL et Compagnie Finance SE,France
Vigeo SAS,France
Vigie Finance,France
Viveris amor ßage SAS,France
VTB Bank (France) SA,France
Vulcain S.A.S.,France
Winter & Associ ©s,France
Ykems,France
Acxit Capital Management GmbH,Germany
"AEB Aktien-, Emissions- und B  rsenberatungs AG",Germany
Angermann & Partner International Business Consultants GmbH,Germany
Aquin & Cie. AG,Germany
Arthur D. Little GmbH,Germany
arvato digital services GmbH,Germany
AXINO AG,Germany
Bankhaus Ellwanger & Geiger,Germany
Bankhaus Neelmeyer AG,Germany
Bankhaus W  lbern & Co. (AG & Co. KG),Germany
Bayerische Landesbank,Germany
BBB B ºrgschaftsbank zu Berlin-Brandenburg GmbH,Germany
"Berenberg, Fixed Income Research",Germany
Carpe Diem Consulting GmbH,Germany
CatCap GmbH,Germany
cf:M GmbH,Germany
CMC Consulting AG,Germany
Conpair AG,Germany
Consulting Partner GmbH,Germany
currentis GmbH,Germany
CVM Capital Value Management GmbH,Germany
Deekeling Arndt Advisors in Communications GmbH,Germany
"Deka Bank, Research Division",Germany
Delphi Advisors GmbH,Germany
Detecon International GmbH,Germany
Deutsche Apotheker-und Aerztebank eGmbH,Germany
"Deutsche Apotheker-und Aerztebank eGmbH, Research Division",Germany
"Deutsche Bank AG, Research Division",Germany
Deutsche Pfandbriefbank AG,Germany
Dipl.-Kfm. Wunderlich & Partner - Wirtschaftsberatung f ºr den Mittelstand GmbH,Germany
Doertenbach & Co. GmbH,Germany
Dow Jones International GmbH,Germany
Dr. Kalliwoda Research GmbH,Germany
Droege International Group AG,Germany
DZ Bank AG,Germany
Erste Abwicklungsanstalt,Germany
FAKT.AG,Germany
Feri Finance AG,Germany
FIB Frankfurter Investmentbank AG,Germany
FiNUM.FINANZHAUS.AG,Germany
First Berlin Equity Research GmbH,Germany
Fondstrust TSF GmbH,Germany
Frick Research GmbH,Germany
GCI Management Consulting GmbH,Germany
GFA Consulting Group GmbH,Germany
goetzpartners RUSSIA GmbH,Germany
"Hamburger Sparkasse AG, Research Division",Germany
Hanse Industriekapital GmbH,Germany
HGC GesundheitsConsult GmbH,Germany
Hillreiner Consulting GmbH & Co. KG,Germany
hoch.rein GmbH,Germany
"HSH Nordbank AG, Research Division",Germany
Hypo Real Estate Holding AG,Germany
ICF Kursmakler AG,Germany
"IKB Deutsche Industriebank AG, Research Division",Germany
IMI Consulting GmbH,Germany
INFINUS Vertrieb & Service AG,Germany
InterFinanz GmbH,Germany
Interhyp AG,Germany
Investitionsbank Berlin,Germany
IVC Independent Valuation & Consulting Aktiengesellschaft Wirtschaftspr ºfungsgesellschaft,Germany
J&M Management Consulting AG,Germany
jobs in time holding GmbH,Germany
KF2 Strategy GmbH,Germany
KfW Entwicklungsbank GmbH,Germany
Lachner Aden Beyer & Company GmbH,Germany
Landesbank Berlin Holding AG,Germany
LBBW Equity Partners GmbH & Co. KG,Germany
LFS Financial Systems GmbH,Germany
Liquid Labs GmbH,Germany
Lufthansa Consulting GmbH,Germany
M §ckler Research & Advisory,Germany
"MainFirst Bank AG, Research Division",Germany
MANIC GmbH,Germany
max.xs financial services AG,Germany
"Merck Finck & Co., Research Division",Germany
"Metzler Equities, Research Division",Germany
Montega AG,Germany
North Channel Bank GmbH & Co. KG,Germany
Nuance Capital Advisory GmbH,Germany
Olaf Zachert Beteiligungen,Germany
One Square Advisors GmbH,Germany
Peter Koch GmbH Wertpapierhandelsbank,Germany
Platinum Partners GmbH,Germany
Portigon Financial Services GmbH,Germany
PricewaterhouseCoopers Transaction Services Germany,Germany
PRO DV Financial Solutions GmbH,Germany
ProCredit Holding AG & Co. KGaA,Germany
Progredius GmbH,Germany
Quantum Partners GmbH,Germany
RC Banken-Consulting GmbH & Co. KG,Germany
Resonance Partners GmbH,Germany
Rheinland-Pfalz Bank,Germany
Rothgordt & Cie.,Germany
Ruland Research GmbH,Germany
RWE Supply & Trading GmbH,Germany
Sannwald & Cie. GmbH,Germany
SCCO International GmbH,Germany
SMB Stolpmann Managementberatungs- und Beteiligungs- GmbH,Germany
SoftNet International GmbH,Germany
Sollors & Co. (GmbH & Co. KG),Germany
SPF Partners GmbH & Co. KG,Germany
SRC Research GmbH,Germany
Stockheim Media GmbH,Germany
Swiss¬†life Beteiligungen gmbH,Germany
SynCap Management GmbH,Germany
The Boston Consulting Group GmbH,Germany
Trading-House.net AG,Germany
Triforce Partners,Germany
Umweltbank AG,Germany
"VEM Aktienbank AG, Research Division",Germany
VISCARDI Equity Research,Germany
Volksbank eG Darmstadt - Kreis Bergstrasse,Germany
Westend Brokers Research GmbH,Germany
Westfalenfinanz GmbH,Germany
WGZ BANK AG Westdeutsche Genossenschafts-Zentralbank,Germany
"Wolfgang Steubing AG Wertpapierdienstleister, Research Division",Germany
Zentrum f ºr Europ §ische Wirtschaftsforschung GmbH,Germany
Zielke Research Consult GmbH,Germany
Databank Research and Information Limited,Ghana
GFA Consulting Ltd.,Ghana
"SIC Financial Services Limited, Research Division",Ghana
Strategic African Securities (SAS) Ltd,Ghana
"Strategic African Securities Ltd, Research Division",Ghana
"Alpha Finance Investment Services S.A., Research Division",Greece
EIH Corporate Advisory,Greece
"Eurobank EFG Securities SA, Research Division",Greece
"Euroxx Securities S.A., Research Division",Greece
ICAP A.E.,Greece
"Kyprou Securities S.A., Research Division",Greece
Lead Finance A.E.,Greece
"Prelium Securities & Investment Services S.A., Research Division",Greece
Valuation & Research Specialists,Greece
Grupo IDC,Guatemala
3PM Capital Partners Ltd.,Hong-Kong
ABC International Holdings Limited,Hong-Kong
Algorithmic Trading Group (ATG) Ltd.,Hong-Kong
AMTD Financial Planning Limited,Hong-Kong
"AMTD Financial Planning Limited, Research Division",Hong-Kong
"Anglo Chinese Holdings, Limited",Hong-Kong
Asia Interactive Media Inc.,Hong-Kong
Bank Consortium Trust Company Limited,Hong-Kong
Bank of Shanghai (Hong Kong) Limited,Hong-Kong
BNP Paribas Wealth Management Asia,Hong-Kong
BOCI Research Limited,Hong-Kong
"CASH Financial Services Group Ltd., Research Division",Hong-Kong
"China Development Bank Corporation, Hong Kong Branch",Hong-Kong
China Everbright Financial Holdings,Hong-Kong
Convoy Financial Group Limited,Hong-Kong
CSR Asia Ltd.,Hong-Kong
Dataflow Verification Services Limited,Hong-Kong
Excalibur Futures Limited,Hong-Kong
Executive Search Group International Limited,Hong-Kong
First Advantage Quest Research Limited,Hong-Kong
Galaxy Strategy & Communications Inc.,Hong-Kong
Get Nice Securities Limited,Hong-Kong
Grant Sherman Appraisal Limited,Hong-Kong
"Guosen Securities (HK) Brokerage Company, Limited, Research Division",Hong-Kong
Haitong International Holdings Limited,Hong-Kong
Hani Securities (H.K.) Limited,Hong-Kong
HPI Financial Group Limited,Hong-Kong
"Huatai Financial Holdings (Hong Kong) Limited, Research Division",Hong-Kong
"Industrial Securities (HK) Financial Holdings Limited, Research Division",Hong-Kong
International Capital Network Holdings Ltd.,Hong-Kong
Invest Hong Kong,Hong-Kong
Karl Thomson Financial Advisory Limited,Hong-Kong
"Kingsway Financial Services Group Limited, Research Division",Hong-Kong
Kygo Investment Limited,Hong-Kong
Lazard Asia (HK) Limited,Hong-Kong
Lightbulb Capital (Hong Kong) Limited,Hong-Kong
Market Data Consultants Inc.,Hong-Kong
Mazars Tax Services Limited,Hong-Kong
Mega Securities (Hong Kong) Company Limited,Hong-Kong
OCBC Wing Hang Bank Limited,Hong-Kong
Offshore Incorporations Limited Group,Hong-Kong
"Poseidon Research China Co., Ltd",Hong-Kong
Public Bank (Hong Kong) Limited,Hong-Kong
RBS Coutts Bank Ltd,Hong-Kong
Redhorse Holdings Limited,Hong-Kong
REXCAPITAL Securities Limited,Hong-Kong
RGF Hong Kong Limited,Hong-Kong
Saks Gloweli Consulting,Hong-Kong
"SBI China Capital Financial Services Limited, Research Division",Hong-Kong
Shanghai Industrial Financial (Holdings) Company Limited,Hong-Kong
Somerley Group Limited,Hong-Kong
South China Research Limited,Hong-Kong
Stirling Finance Limited,Hong-Kong
STRATEGIC Aviation Solutions International Ltd,Hong-Kong
Sun Hung Kai Financial Limited,Hong-Kong
Tanrich Capital Limited,Hong-Kong
The Royal Bank of Scotland Hong Kong,Hong-Kong
Turner & Townsend Brechin,Hong-Kong
Tyche Group Limited,Hong-Kong
VAL Consulting Limited,Hong-Kong
Yuanta Securities (Hong Kong) Company Limited,Hong-Kong
"Yuanta Securities Investment Consulting Co., Ltd.",Hong-Kong
AD Capital Kft.,Hungary
BNP Paribas Hungaria Bank Rt.,Hungary
"Central-European International Bank Ltd., Research Division",Hungary
Eximbank Zrt,Hungary
Grace & Associate Consulting Ltd.,Hungary
GRID CEE Consulting Ltd.,Hungary
Merkantil Bank Zrt.,Hungary
Raiffeisen Bank Zrt.,Hungary
Zoltan Csaba & Tarsa Kft.,Hungary
Creditinfo Group Hf.,Iceland
Spron Securities,Iceland
ABC Consultants Pvt Ltd,India
ACK Capital Management. PVT. LTD,India
Adecco India Private Limited,India
Aditya Birla Financial Services Private Ltd.,India
Adroit Financial Services Pvt. Ltd.,India
Advantage one Human Resourcing Pvt. Ltd.,India
Alchemist,India
AllBank Finance Limited,India
"Ambit Capital Pvt. Ltd., Research Division",India
American Express Bank Ltd. India,India
"Anand Rathi Financial Services Limited, Research Division",India
"Antique Stockbroking Ltd., Research Division",India
"Axis Capital Limited, Research Division",India
Axis Risk Consulting Services Pvt. Ltd.,India
B2X India,India
Blend Financial Services Ltd.,India
Blue Window Media Communications Pvt. Ltd.,India
Blueshift Strategic Consultants Private Limited,India
BMA Wealth Creators Ltd.,India
BMR Business Solutions Pvt. Ltd.,India
BNK Securities Pvt. Ltd.,India
"BOB Capital Markets Ltd., Research Division",India
Bonanza Corporate Solutions Pvt. Ltd.,India
Brics Securities Limited,India
"Brics Securities Limited, Research Division",India
Centbank Financial Services Ltd.,India
Centum Learning Limited,India
Chartered Finance Management Ltd.,India
Cholamandalam Distribution Services Ltd.,India
Coachieve Solutions Pvt. Ltd.,India
Comfort Securities Limited,India
CRISIL Research,India
Dalal & Broacha Stock Broking Pvt Ltd.,India
Delhi Mumbai Industrial Corridor Development Corporation Limited,India
DENIP Consultants Pvt. Ltd.,India
Destimoney Enterprises Private Limited,India
Doha Brokerage & Financial Services Limited,India
DSE Financial Services Ltd.,India
Dun & Bradstreet Technologies & Data Services Private Limited,India
Edelweiss Securities Ltd.,India
Ekcelon Analytics and Technology Solutions Pvt. Ltd.,India
Elixir Consulting,India
"Emkay Global Financial Services Ltd., Research Division",India
EquityPandit Financial Services Private Limited,India
Ernakulam District Co-operative Bank Ltd.,India
Essel Finance,India
Evonik Energy Services (India) Pvt. Ltd.,India
"Firstcall India Equity Advisors Pvt. Ltd., Research Division",India
Franchise India Holdings Limited,India
Gensol Consultants Pvt. Ltd.,India
"Geojit BNP Paribas Financial Services Limited, Research Division",India
Geojit Comtrade Ltd.,India
Gigantic Securities Ltd,India
Global AgriSystem Private Limited,India
Gmid Associates Private Limited,India
GSFS Capital Securities Ltd.,India
Gyan Research and Analytics Pvt. Ltd.,India
GyanMagnus Associates,India
IFCI Financial Services Ltd.,India
IFSL Ltd.,India
Ikya Human Capital Solutions Private Limited,India
"IL&FS Broking Services Private Limited, Research Division",India
IL&FS Securities Services Ltd.,India
Incap Financial Services Limited,India
Independent Research Pvt Limited,India
"India Infoline Ltd., Research Division",India
Indian Angel Network Services Pvt. Ltd.,India
Indicus Analytics Pvt. Ltd.,India
Infrastructure Professionals Enterprise Pvt. Ltd.,India
InGovern Research Services Private Limited,India
International Infrastructure Consultants (P) Limited,India
International Money Matters Private Limited,India
iTrust Financial Advisors Pvt. Ltd.,India
J P Financial & Investment Services,India
J. G. Shah Financial Consultants Pvt. Ltd.,India
Jaypee Capital Services Limited,India
Jetage Securities Pvt Ltd.,India
"JM Financial Institutional Securities Limited, Research Division",India
JM Financial Services Limited,India
JRG Business Investment Consultants Ltd,India
K.R. Choksey Shares & Securities Private Ltd.,India
KARVY Stock Broking Limited,India
KJMC Capital Market Services Ltd.,India
Konfyans Private Wealth LLP,India
Kotak Mahindra Financial Services Ltd.,India
L&T Capital Company Limited,India
LatentView Analytics Pvt. Ltd,India
Leadership Management India Private Limited,India
Manpower Services India Pvt. Ltd.,India
Master Capital Services Limited,India
Metallurgical Engineering and Equipments Limited,India
MF Global Sify Securities India Private Limited,India
"Microsec Financial Services Ltd., Research Division",India
Monarch Project and Finmarkets Ltd.,India
Multiply Capital Private Limited,India
National Bank for Agriculture and Rural Development,India
Netscribes Inc.,India
Nomura Financial Advisory and Securities (India) Private Limited,India
Omi Advisories,India
Orane Consultants Pvt. Ltd.,India
Orbis Economics,India
Outreach Financial Services India Pvt. Ltd.,India
P N Vijay Financial Services Pvt. Ltd.,India
"Parag Parikh Financial Advisory Services Ltd., Research Division",India
"Prabhudas Lilladher Pvt Ltd., Research Division",India
Prime Research & Advisory Limited,India
Pulsar Knowledge Centre Pvt. Ltd.,India
Rajasthan Consultancy Organization Limited,India
Ratnabali Capital Markets Ltd.,India
Religare Securities Limited,India
RGF HR Agent India Private Limited,India
"Right Horizons Financial Services Private Limited, Research Division",India
Sanlam Equity Analytics India Pvt Ltd,India
Sathguru Management Consultants Pvt. Ltd.,India
SBICAP Securities Ltd.,India
SEED Financial Services Pvt. Ltd.,India
Shareway Securities Limited,India
Shreepati Holdings & Finance Pvt. Ltd.,India
Shreni Shares Private Limited,India
"Spark Capital Advisors (India) Private Limited, Research Division",India
Spectra Management Consultancy Private Limited,India
SSJ Finance & Securities (P) Ltd.,India
"Sushil Financial Services Private Limited, Research Division",India
Sykes & Ray Equities (I) Ltd.,India
Tata Strategic Management Group,India
Team HR Services Pvt. Ltd.,India
Technotrends Distribution Pvt Ltd,India
The Business Analysts' Group,India
The Hongkong and Shanghai Banking Corporation Limited (India),India
